Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:16:41.283000,STR,,1.0,1.0,0 days 00:14:36.837000,,,0 days 00:00:38.445000,0 days 00:00:55.231000,,0 days 00:15:46.090000,0 days 00:16:41.286000,215.0,220.0,266.0,224.0,False,SOFT,1.0,True,0 days 00:14:36.837000,2024-04-20 07:03:40.841,,False
0 days 00:18:17.129000,STR,0 days 00:01:35.846000,2.0,1.0,,,0 days 00:00:25.403000,0 days 00:00:28.655000,0 days 00:00:41.788000,0 days 00:17:06.686000,0 days 00:17:35.341000,0 days 00:18:17.129000,278.0,272.0,265.0,334.0,True,SOFT,2.0,True,0 days 00:16:41.283000,2024-04-20 07:05:45.287,,False
0 days 00:20:24.177000,STR,0 days 00:02:07.048000,3.0,1.0,,0 days 00:20:22.402000,0 days 00:00:29.516000,0 days 00:00:41.320000,0 days 00:00:56.212000,0 days 00:18:46.645000,0 days 00:19:27.965000,0 days 00:20:24.177000,229.0,212.0,,286.0,False,SOFT,3.0,True,0 days 00:18:17.129000,2024-04-20 07:07:21.133,,False
0 days 00:27:54.129000,STR,,4.0,2.0,0 days 00:25:45.379000,,,0 days 00:00:38.874000,0 days 00:00:50.624000,,0 days 00:27:03.575000,0 days 00:27:54.253000,225.0,238.0,269.0,249.0,False,SOFT,1.0,True,0 days 00:20:24.177000,2024-04-20 07:09:28.181,,False
0 days 00:29:29.463000,STR,0 days 00:01:35.334000,5.0,2.0,,,0 days 00:00:25.059000,0 days 00:00:28.673000,0 days 00:00:41.602000,0 days 00:28:19.188000,0 days 00:28:47.861000,0 days 00:29:29.463000,280.0,274.0,266.0,336.0,True,SOFT,2.0,True,0 days 00:27:54.129000,2024-04-20 07:16:58.133,,False
0 days 00:31:35.763000,STR,0 days 00:02:06.300000,6.0,2.0,,0 days 00:31:34.024000,0 days 00:00:30.542000,0 days 00:00:34.142000,0 days 00:01:01.616000,0 days 00:30:00.005000,0 days 00:30:34.147000,0 days 00:31:35.763000,223.0,228.0,,176.0,False,SOFT,3.0,True,0 days 00:29:29.463000,2024-04-20 07:18:33.467,,False
0 days 00:40:56.776000,STR,,7.0,3.0,0 days 00:38:47.009000,,,0 days 00:00:41.490000,0 days 00:00:53.461000,,0 days 00:40:03.327000,0 days 00:40:56.870000,237.0,201.0,269.0,249.0,False,SOFT,1.0,True,0 days 00:31:35.763000,2024-04-20 07:20:39.767,,False
0 days 00:42:31.868000,STR,0 days 00:01:35.092000,8.0,3.0,,,0 days 00:00:25.160000,0 days 00:00:28.595000,0 days 00:00:41.337000,0 days 00:41:21.936000,0 days 00:41:50.531000,0 days 00:42:31.868000,278.0,273.0,266.0,334.0,True,SOFT,2.0,True,0 days 00:40:56.776000,2024-04-20 07:30:00.780,,False
0 days 00:58:41.077000,STR,,9.0,3.0,,0 days 00:44:44.637000,0 days 00:00:32.444000,0 days 00:00:36.397000,,0 days 00:43:04.333000,0 days 00:43:40.839000,,247.0,210.0,,209.0,False,SOFT,3.0,True,0 days 00:42:31.868000,2024-04-20 07:31:35.872,,False
0 days 01:00:50.561000,STR,,10.0,4.0,0 days 00:58:41.077000,,,0 days 00:00:37.560000,0 days 00:00:54.210000,,0 days 00:59:56.594000,0 days 01:00:50.726000,227.0,230.0,269.0,249.0,False,SOFT,1.0,True,0 days 00:58:41.077000,2024-04-20 07:47:45.081,,False
0 days 01:02:25.399000,STR,0 days 00:01:34.838000,11.0,4.0,,,0 days 00:00:25.080000,0 days 00:00:28.604000,0 days 00:00:41.154000,0 days 01:01:15.641000,0 days 01:01:44.245000,0 days 01:02:25.399000,279.0,273.0,267.0,333.0,True,SOFT,2.0,True,0 days 01:00:50.561000,2024-04-20 07:49:54.565,,False
0 days 01:04:38.265000,STR,0 days 00:02:12.866000,12.0,4.0,,0 days 01:04:35.288000,0 days 00:00:30.702000,0 days 00:00:39.332000,0 days 00:01:02.832000,0 days 01:02:56.101000,0 days 01:03:35.433000,0 days 01:04:38.265000,174.0,197.0,,198.0,False,SOFT,3.0,True,0 days 01:02:25.399000,2024-04-20 07:51:29.403,,False
